0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
15455	3012	11850	1764	12155	17026	2443	2810	16514	15354	6589	11961	8601	4933	1017	16842	6316	6795	2502	17052
559	6960	15116	5264	9581	7592	15635	1561	16474	6665	9595	19455	18856	14024	10413	6284	10416	8698	8848	17083
588	516	9688	13421	8353	10375	7857	12163	18225	11056	16335	1951	12579	7778	757	14329	2818	12676	19449	1633
1496	14593	13017	4409	6651	5835	19756	8685	8078	6887	19299	4900	13523	7173	1089	605	4029	18043	14400	13246
11662	12555	3275	5474	5422	5677	5195	14992	15708	2602	884	3474	7305	4352	17806	15603	7967	11719	19439	19895
4909	4522	5254	11035	15058	4678	10921	16657	3055	12246	11961	14986	8656	12466	3039	1645	5800	16005	7436	5281
2095	8823	17437	7601	18369	19814	14700	16394	15672	19549	2454	10675	5346	5554	10929	11405	2835	11454	17497	14506
19362	1408	5448	12333	17367	12637	11514	2047	18805	2090	12973	18357	8576	1557	8423	5553	12614	9145	9152	11619
6879	12140	14353	4043	2863	19634	18141	7322	15940	3463	4690	18931	12063	5877	6701	1867	10652	16641	12077	5520
3423	15280	13140	2266	6297	6161	12090	11767	14852	7064	14847	15798	15162	1073	11149	7484	13481	17668	555	5239
11768	15670	11800	11746	11594	3658	17481	16539	12586	10408	1427	18172	6322	3751	14076	2073	6702	2582	6028	6857
12382	5327	15766	2697	11448	6566	18270	6735	17350	3741	12930	2169	13178	9215	3008	9685	6478	1054	16020	16090
36	17058	7252	917	16665	9185	19684	17344	19894	17960	15547	14659	15554	9994	14972	7119	7161	15667	10457	8449
12055	1425	11309	7181	15278	19349	2459	2452	10882	16495	16056	19876	3367	17811	12995	15080	5768	4300	9479	10518
7621	6382	6090	9345	3171	1781	8772	16543	4328	13278	16207	13723	15548	7575	7812	1008	12312	16616	5165	19447
5640	12063	19308	10191	8464	11718	7814	9088	3548	16282	2017	11168	19192	10366	4716	6038	18895	16752	3333	15590
13329	14551	6249	4484	1323	15208	13864	14507	6238	14624	5835	11477	14053	6626	7947	17017	9335	2682	5520	10693
19761	11395	19103	1668	4151	512	4921	7188	2462	5753	18437	16528	18346	2148	14248	6179	10106	8038	5552	10190
2974	6042	17883	10163	5371	16889	9604	18838	7158	5245	9878	9248	19583	16556	13749	9260	4402	12667	14847	16652
16281	3603	14563	4694	4595	13310	2931	16691	17510	7639	12726	3609	7343	9629	16829	12233	15789	1396	17479	19887
14835	2920	17554	15281	15968	8205	132	7562	1390	3584	16684	15142	18179	10350	5320	6505	8536	5126	3817	11414
12755	1864	10669	13149	4916	1989	9318	19712	3396	9202	19036	9121	10956	4281	14968	12819	4981	17587	15691	3255
10029	4126	19426	16028	5093	18176	15381	19295	13446	1846	14383	1174	1850	538	5441	5384	15933	12968	9250	3128
16495	8	9548	11297	12187	5631	8306	18773	14380	5557	10264	10333	11391	14159	199	17056	2846	4384	461	17546
19399	3229	11543	4745	19087	16130	17172	5487	3620	10883	3930	9146	13071	4763	19547	17749	17661	13592	10414	5656
2087	17597	18428	7646	2914	15557	4338	2389	10903	451	10884	1204	15964	2935	11335	11954	15417	9570	19561	1028
18966	9756	10537	14718	2777	3785	11350	2161	17941	17130	15961	5557	15858	11528	15952	10462	19223	17863	8219	7247
15399	13546	5559	5492	13137	5953	14719	16288	6720	18211	8672	16183	10660	14932	1767	1009	7988	8175	10740	14717
5198	14654	18292	6021	12609	18060	19830	18724	10160	2341	3175	15806	11323	1564	18135	1439	11313	18933	17745	6638
16974	12622	656	1523	13302	8379	8112	14108	14595	15422	5793	13162	13858	3818	9857	6181	13013	1398	5027	5867
4676	15610	16143	3495	10018	13618	16001	8565	6704	6078	2754	11578	16550	12030	4622	15585	2756	19003	15087	14926
10904	8897	8949	11564	12447	19037	6967	10714	2949	17569	4084	11464	3634	15902	12603	16444	9324	17834	19910	3616
7643	820	4096	2379	13085	4758	3913	8576	15907	6794	17818	1097	17372	10185	6913	7103	135	19666	7153	1262
15163	12919	12988	16396	11935	8458	18888	13910	7632	16710	17801	7702	15106	867	5489	7566	19810	6690	14978	13712
1543	4293	17292	1585	4977	10517	12501	6478	13450	8371	3131	14029	17295	2115	14465	413	19101	15707	2628	2637
13754	10215	16932	18453	14808	14777	18024	5825	17581	754	9542	5323	1001	4903	11237	1032	1528	2065	6007	7957
9171	10446	9875	17682	11836	3917	14465	11720	579	5730	10557	3702	1622	13281	13894	12400	17562	14112	1699	3780
9312	4353	11098	2517	7375	12196	7601	11778	342	8773	9237	6933	18739	1237	3539	2294	13480	4926	2920	12584
14124	11405	15281	321	13749	19385	1715	16861	19928	4598	5474	2273	2430	5954	500	3113	14203	7861	12529	5311
5584	11999	11697	18876	6946	13757	960	13234	11235	4696	478	4095	9179	11444	60	3730	1721	4314	5577	5246
18398	12954	16683	13103	3046	7257	4236	8795	11730	9099	16929	3068	16400	5343	17464	14670	18436	6766	2098	4048
11606	6532	14820	11281	1901	15116	6546	5207	18838	17669	12311	5781	17203	2614	6016	14404	2069	15606	347	11155
18687	6716	5243	2302	46	10903	18580	9351	392	2820	13308	9489	7240	5710	4876	8823	3508	9759	8011	12328
14955	4695	2482	17929	10616	7845	322	10153	16600	18246	13356	13930	15855	5755	19015	19628	12353	17503	10958	684
269	6858	11159	7023	4105	15495	5313	5505	5661	16540	19120	17358	5668	13840	18547	4732	19217	7118	3156	4503
13441	12449	2790	15901	5521	30	10325	8678	14767	929	6768	5970	19744	13691	5688	15417	12311	14314	13656	19883
2579	6147	3818	17821	17685	18185	11843	3807	9573	2122	12576	19094	14088	1647	14377	2565	17577	14038	5239	4556
7617	11817	9280	9082	19067	3994	19125	17430	14556	12184	13879	8468	3587	13479	19162	14884	1564	2866	10815	10328
7131	9062	4784	17926	18071	2331	17293	11058	15478	12981	3450	13441	2448	12042	19437	18162	10964	1732	8652	1260
14082	16764	2303	2450	14396	10634	3776	9948	5805	7057	3997	2709	16188	14696	5247	12645	3339	9669	11080	5280
15448	12764	5273	10598	14743	17412	15344	1489	7526	19097	17966	6828	12719	9321	14240	12811	2587	1737	11054	18351
7299	1721	12614	11532	19271	17410	8563	3465	7336	4048	7837	5240	17321	13123	16599	12034	14680	12033	18562	7388
6227	2901	10379	2105	5166	19792	14266	7623	16754	16257	19342	3723	17866	10705	16128	9965	16344	11874	3663	3443
19414	12061	12296	18494	19141	12730	19010	17442	12964	14102	13064	14136	8786	16706	18193	14317	12309	3475	10198	12935
5290	15112	9896	991	1657	7994	11452	16592	7139	17363	519	11463	3190	3167	1530	5708	8868	18088	14164	14874
12244	12302	16863	65	8567	4488	3787	11390	19950	12203	7871	15076	2356	14700	17603	11843	3032	6353	7915	12619
11994	14071	7348	7024	16786	3029	11282	16509	19183	6486	14476	5777	14908	19969	4686	10495	14990	1323	15605	15619
15351	14145	15046	18745	18814	533	6117	6395	17619	12635	18981	18070	6453	18353	4275	328	19464	8370	18882	4402
14242	18591	7917	1269	5594	1807	10512	18408	11385	14691	16747	539	8142	18559	4902	1215	12909	18870	5447	16663
5297	7981	10964	6644	13275	7954	14574	7550	5219	8722	4687	13012	6840	15445	3158	1453	17974	11929	10398	14822
7222	12827	17428	12098	18275	5983	7167	14074	6924	19387	18195	5070	8203	11917	5136	14716	13372	8412	14928	5506
5072	14172	7996	507	6748	5980	11743	2475	12886	6442	10728	12381	3180	9011	13611	11126	17688	12737	16399	13214
14024	3951	12264	5554	11191	8704	10677	17879	15244	5484	1888	2227	7821	10368	8610	7678	2148	1939	6048	7267
10118	12079	18279	14941	3165	9780	7394	5785	6552	16264	1331	14573	12481	15012	17486	16373	2744	4984	6257	19567
385	16258	17368	16096	17511	15609	7275	19912	5476	9802	12820	2961	15048	3739	15877	7522	9576	16433	14099	1575
7733	4971	8545	13197	11287	3719	8353	15849	885	239	17005	10838	10710	2680	17226	7795	5876	13954	7637	10647
14994	13794	7726	7908	5728	5414	16692	7375	6735	6962	17965	2902	3734	18496	10531	3749	10104	3345	17210	2529
18244	16771	17788	4248	11931	1277	6755	15775	15837	7011	18481	7644	7118	4420	13234	5044	19188	188	7876	14670
3896	16781	15710	9218	13786	10978	16946	19874	17891	490	7684	3839	1713	8946	17779	10446	15455	5966	19941	460
19686	7875	18755	14047	12802	8160	9211	465	17201	11786	10251	18898	2160	11604	2080	11057	5806	17199	7986	2190
8892	2644	9004	14293	8985	9109	18887	16211	12310	2408	14708	4315	3432	3775	15625	17083	9495	19772	10301	15375
6468	5585	1816	12625	19322	2877	5328	4486	3161	3665	16325	7947	14594	8761	16163	11942	16678	9110	16974	19306
1695	5615	312	5037	3460	5940	9653	13020	18080	17173	17208	13966	8164	9656	17269	681	11713	5533	7841	19381
13599	14357	15776	10079	10664	8071	15322	5901	20000	6889	2256	8699	16043	8862	19978	11462	17170	9064	1111	10703
3116	8177	11820	5371	2580	6167	17108	3680	7656	6120	4929	1947	9337	1149	4831	8598	11320	4633	13357	11574
7617	5744	10786	4660	4699	19546	16101	4935	10235	6897	4536	9046	19782	594	19490	1619	6659	13269	12026	13367
13629	11938	19857	10226	16650	8739	5024	4819	2516	9147	12971	11391	1912	14150	294	12984	15075	18933	9384	4874
4816	10628	15932	11852	13304	7458	4579	9423	14699	7175	8775	15931	16043	7290	12579	11940	15093	1731	1529	5538
17740	12725	19698	19921	19876	14528	9647	15907	1413	7026	10367	15776	11212	4898	13820	18016	1394	14599	11962	19289
18565	3520	16457	11257	4757	3922	6070	14570	12422	11390	6646	9994	4598	18563	18872	3425	18820	3750	2434	10323
17572	11281	4379	4074	7323	15663	19369	19790	9793	8971	16287	4363	7609	2435	18850	133	11201	1864	18246	10993
7780	15634	14728	10057	1342	13177	19533	1425	12604	12947	707	17427	8495	15953	16294	2197	303	7574	10928	16015
7492	12300	13909	400	2438	450	3819	17869	8713	5462	635	4760	2824	13738	18155	4849	2942	4131	17083	7720
6319	10522	16828	17510	1353	14149	2916	8926	13200	17178	19201	19828	3325	3580	4277	17897	3158	12606	11915	5197
16191	10415	19522	11880	17906	1154	14426	9161	11154	10284	1678	15655	19264	17699	13109	1629	11290	17614	4926	8131
6500	17499	1004	713	9674	3353	11930	13552	4989	2321	2133	19852	10058	7748	13583	8949	3237	10906	10864	15479
9757	17821	15385	15752	27	19851	149	12332	10790	5858	15096	6544	11225	4494	10215	12160	1475	17737	14940	4718
66	17053	10128	7393	2492	6591	7302	11211	11515	7976	18532	15857	2648	2248	11174	8472	17371	9207	2707	19352
3285	12262	16028	6324	14015	18291	10293	11881	11973	281	11650	3134	28	9474	17044	2043	9169	10467	13063	1826
12255	19129	18275	18305	1896	8967	10660	9672	11158	10400	18096	792	18037	11963	2670	13928	11923	13337	15358	15503
1640	18134	14447	19701	429	905	2146	10336	13164	901	1885	6607	10780	1106	1336	7504	10826	2460	8687	19670
5072	2924	12229	7256	17861	17822	16911	5575	6538	17830	19574	9145	17968	8384	5832	18697	13625	14434	17992	12701
344	11268	1939	2748	13319	19302	7758	16855	2737	3538	19258	8305	7529	9780	7141	18770	3670	6753	4200	16669
17160	63	1609	2479	12083	15957	12521	10716	13415	18316	4280	6653	2098	17795	18233	1820	19869	1089	5451	18050
17198	15979	2728	18573	4839	8522	10028	5017	4000	2827	5261	17166	17643	3226	19968	3739	16681	10801	9398	13999
10695	16569	323	19534	252	4287	1110	3275	4400	7075	6022	9757	15158	19957	5456	18589	12026	19603	5652	11310
7086	14052	2173	6923	14697	15521	1223	6174	144	19268	3550	4499	3004	6400	17048	1891	2027	4729	16716	14406
176	13491	11953	12499	6873	1831	11467	15215	1813	4439	18310	19925	18108	19341	1089	13187	7347	11855	11540	9159
17370	3409	10846	19691	5082	3254	17806	19001	1845	13775	14071	12605	1183	6876	17576	11623	8995	11631	12696	1128
743	16449	18195	8714	1530	7047	11753	5365	6348	17221	18727	19612	4298	16514	18537	19447	18729	8784	10256	14033
11532	9795	13886	2107	5567	17628	14310	84	9250	1100	11553	9662	7077	9785	12322	17972	14098	13825	3628	15096
11831	10504	16554	15330	17130	16469	14283	12332	3343	18180	14244	19556	9280	18471	14052	13934	14443	18447	12966	8825
364	764	17300	15917	14589	3363	12263	18126	13075	13827	6813	11781	15411	8388	15199	9275	4420	15595	10800	555
5414	15602	9801	17770	547	6778	6138	15734	9594	14833	9377	8158	11002	5758	17256	3646	13600	14050	17482	3973
13769	16700	8361	3606	4522	8854	16154	1213	12702	18149	15946	14881	17522	11270	18881	5382	18056	14195	2542	12844
15133	16861	9067	10562	16304	3260	9026	1235	11649	8899	7936	13427	6665	2934	16745	13936	1031	19745	331	1347
10323	1919	7149	10842	17390	5941	14573	15024	13278	12496	1992	7221	9188	19837	396	821	19373	14692	8865	10587
9302	15627	11827	15159	7507	18914	1141	2362	3910	2694	969	970	7413	4183	6639	17734	1615	8363	359	13342
17878	13589	14493	2087	17928	5406	16842	12610	7053	352	6067	13978	7235	11241	2238	19388	18761	6669	10250	16516
14030	9176	10234	16982	19764	19173	6528	3282	13504	1602	11195	11139	8333	13505	13360	19659	4916	16577	13387	11174
2478	16541	583	18265	9512	15936	13558	2448	9631	17005	4369	15893	15151	9240	10625	1109	14940	9859	7078	17588
8965	1552	10254	14476	5052	19805	19063	19334	12380	609	16862	2937	15498	896	19194	18286	19490	9511	13980	12235
13241	5782	16457	6849	14001	18228	15271	8051	3707	17280	15026	13610	12801	1266	6466	2050	14213	7218	3313	15642
12216	10911	7445	571	3260	8232	7574	13051	14749	14818	14741	19787	16020	8747	14639	3259	11743	2619	9585	2436
18284	18001	7806	4598	10351	11827	10060	11302	128	14729	12499	18009	1352	10801	8679	6858	14353	13191	1753	2751
14643	8222	15242	18869	13063	10856	18617	13698	17311	6770	2282	3805	19395	15323	14917	7698	12697	10388	14136	15122
9747	12112	4424	3694	19149	691	10703	2915	10139	2522	7679	9187	4243	9608	6801	15987	3390	9911	5506	1010
16859	5704	18531	8945	9284	8168	16128	8356	2349	15091	11490	1690	11667	8076	14064	9270	1010	4909	1917	19317
6370	12812	11332	1317	3766	18520	13748	19864	9718	13346	6208	3666	16981	6707	16045	5933	12507	18757	19510	13634
15477	14044	19063	8628	9513	3595	17269	5070	11858	861	12649	13441	10018	4654	4062	6059	8810	8462	11962	582
13667	3748	3341	13969	2671	3862	12761	8923	8941	14663	18227	16477	7601	14554	16816	4750	16776	18048	14809	15176
14964	18194	1967	13508	7984	5075	1179	14891	16755	9127	10757	15920	4459	6325	18308	14352	13527	13739	8503	7353
11606	6720	8917	3495	14762	3819	7636	14404	12824	9293	8644	11811	8368	8382	8583	13667	15939	19315	1982	4203
992	15371	16822	12835	18710	2377	18488	17238	13289	911	3891	3698	9787	9629	3350	8539	17523	7704	17413	5316
18500	3276	1516	8099	17446	13723	219	9626	10794	2217	13249	11355	8076	7224	10040	9651	8032	2242	11127	8841
17188	14675	13273	17479	19673	18997	16293	2457	9962	15208	6168	18760	4051	8928	9882	19485	6111	10940	5310	19490
8593	13894	4564	7633	5826	790	15963	14544	17516	7357	12200	3969	6922	15573	8657	1752	17772	16808	9530	17818
14112	7867	1771	4470	19541	17560	15542	19185	11724	6055	8531	12017	8952	1070	6433	19355	1519	14329	8024	12876
2209	6759	12439	16387	11494	15507	6268	10662	17358	13918	7219	12770	10840	12837	18065	16244	19825	6030	855	6748
5890	11201	4039	526	8311	6851	8661	15700	8970	11145	9726	15554	16547	14362	11508	4673	1319	19721	7328	695
13264	8215	12850	13205	19585	6572	13611	17935	6528	15580	4996	19729	7365	18968	1861	18964	14138	18500	4018	6960
13298	6946	14302	13061	12217	4218	11363	1356	2160	14096	17777	1075	6486	8537	13718	8882	10885	4466	10547	3667
6207	17990	486	11316	6646	19623	11539	8897	17258	11370	4652	6102	16922	3026	8742	18869	8632	8522	80	4486
9347	8247	5482	9285	2552	5946	14434	10796	10123	4084	2529	4198	8461	2872	9695	1201	5690	3884	17916	9109
12465	10080	10882	4760	8798	18605	15626	14505	14525	9853	12040	3322	11674	11129	3042	6102	7493	12471	753	18717
11461	10039	6820	12182	1017	12214	8146	11554	1644	3160	17563	19404	680	18281	15891	3042	3746	10660	488	3554
16503	7956	5642	16913	10501	1557	9598	10740	16796	7950	6515	17589	8657	477	4524	16383	19692	13960	812	2494
16865	15462	17507	13947	15533	16374	7253	15791	14362	17039	19278	19846	7029	7451	10811	6015	15168	19613	9736	6590
101	2542	15661	17340	2570	4463	11346	8844	8397	10552	16762	13808	6	19463	3593	17132	5148	3905	7979	7595
5288	6404	5343	4465	18235	15690	7748	1635	12696	17078	5317	13536	16637	806	6843	5604	10239	9071	11113	76
830	3197	17494	9707	9833	19378	894	17608	3422	4563	14017	7708	19933	16655	14192	9121	661	15368	7216	573
13587	17150	8034	16674	1153	205	12895	19075	5648	2008	554	5771	17995	8866	4778	14881	11356	2906	12494	7823
5361	18116	4585	18659	18943	8298	4458	11779	1674	3732	3146	5551	14741	921	7912	11066	4674	2022	1537	11193
12119	14884	4948	16797	16348	16927	3451	2819	11954	11243	18240	10282	8432	9099	9281	14596	8802	8208	8741	19652
9933	2776	7950	13280	2661	6140	19761	15911	7391	3129	15713	1115	19386	16087	9626	4897	14603	5521	4929	19954
6162	14332	5433	18165	643	10336	8317	14465	5443	3284	1206	594	13770	15852	5500	240	9056	19268	18322	9267
9304	1246	1017	17061	12607	6067	1627	16711	18509	13775	12369	17162	10162	7094	18769	15213	14948	18304	7464	13083
11139	483	15700	4954	18894	4234	16945	3288	5322	19511	6244	16505	4787	6001	9346	18048	2764	15274	17739	14067
5307	18638	17624	16719	944	8058	17090	11781	19993	9209	12482	19109	3491	18239	8515	13589	16435	2047	8445	1674
17219	6472	2594	7369	1368	1240	7858	13488	17179	10873	16550	16115	5533	8868	4616	15600	4151	12185	2299	17242
3157	7160	8098	11495	3859	2890	12522	15903	16400	3901	19722	7878	3484	5220	18953	7902	349	9584	1276	8849
19686	8018	17319	14294	1252	5596	15512	19372	19123	13163	12338	17191	5284	986	13601	15634	19349	1168	1067	5027
8374	19484	16677	15812	6881	10424	5778	3041	18256	2437	2558	2889	14291	10606	18281	8803	16661	17040	6451	2804
6218	2999	5742	13198	9759	13782	18894	11217	15210	5562	1376	9753	16144	12019	10817	4877	7630	3521	4868	13964
17010	6733	13446	16911	18095	7380	1829	10231	5107	4021	13579	1914	9372	19359	12197	15356	15148	1147	13356	3812
19125	4491	9471	18970	4369	13467	17303	11186	17822	9762	18507	8639	16177	742	15202	19536	5311	16178	7775	18023
10261	12903	8048	19737	1087	18934	19866	13706	2726	12874	19613	1348	4117	18931	16528	13004	6771	14175	14133	1565
19129	17775	2950	5981	1110	11261	12283	15757	10530	19836	18452	12795	8786	13913	15921	12241	8323	3045	18054	18105
18123	17708	7610	13225	3889	8627	5650	4247	10583	17766	5689	9019	4833	14132	609	17660	18506	5715	16611	2772
14678	7088	18492	10582	6614	5304	3079	11045	5213	17091	13511	15634	9131	15976	7848	6135	11387	9772	3204	3173
8079	17146	4673	13344	18349	6126	2029	9775	4710	10129	10779	16764	16369	1032	16047	940	13141	8634	7051	17909
1371	12593	12391	16413	16978	10731	18341	15663	8431	3569	3092	10750	15584	18559	11960	11151	14091	10746	18464	12664
641	12360	10324	18251	17199	2541	8619	19989	15365	10152	5684	13455	15859	19303	9464	3289	1258	14861	19035	18079
12782	7620	2090	13143	17219	14601	14406	19571	4094	12081	7333	14882	8651	15514	4085	16698	12524	9338	2514	204
6126	16623	18199	282	13354	3292	13490	14429	13533	16348	18628	17143	659	18652	11590	3931	375	2428	1684	16889
7484	13527	12056	8358	16665	12672	16972	3497	12927	19479	19905	8782	2684	14104	15210	1774	16367	18921	19105	14982
19862	18650	19229	19714	260	7942	19834	19278	10512	11387	9050	4695	3799	17623	13938	981	9506	14053	16925	12947
18032	16444	11446	2975	14689	17551	10868	8105	15219	12731	6164	10784	4047	6590	404	10439	3309	11722	7520	676
3815	236	1155	14133	2708	13460	17789	5459	10287	915	8863	17436	15730	2978	2451	3812	10399	7614	7660	1747
9112	15267	4107	4398	10588	1919	4023	11382	2789	10325	7498	5881	3179	19360	17440	14661	15272	13499	18972	15014
12366	19594	6355	2350	16812	16367	14862	12656	1583	17002	8856	18712	10148	759	10085	10685	5184	10017	15616	5486
7150	5627	15137	8514	12663	5902	7394	17142	15684	1165	450	4679	13141	11107	19816	5113	14988	12200	15138	8182
6200	18537	11009	12927	19405	12889	3073	248	12963	7270	7168	14020	1312	14248	18457	15422	16940	10080	18026	4790
6208	15590	7819	17123	5720	2218	4908	7133	12586	15291	8610	11530	2212	4478	5771	9730	64	7727	16567	12385
19156	13769	404	19698	7871	5420	12018	1878	14951	1663	11793	7861	706	13486	10687	6958	9853	4878	125	16
161	16513	5382	14923	14522	10054	3515	12019	14668	2109	10026	3922	17745	3343	124	6029	4436	17806	3791	4403
