0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
1903	18713	13200	13804	10060	13013	12049	15358	16345	1395	2500	4389	4130	10022	9618	13492	16232	9628	5230	5634	18182	19489	15265
14528	4051	10557	2948	15760	8227	7652	16090	5337	16582	632	6096	14610	15363	3362	17777	3936	3454	10158	8953	14514	1806	14947
15150	6483	3671	2668	1421	13349	13807	6829	1368	18753	699	4040	10473	8445	14498	3300	15866	11293	19155	2493	8410	17721	19473
10459	9687	12942	19120	17030	12475	13857	2577	17842	12504	14369	8450	8409	5795	14503	5102	541	6494	9837	44	13411	1233	71
10939	8289	11077	2768	14379	133	9976	14140	4221	11324	3151	13811	11745	11711	18896	15432	7176	9835	19101	11774	10660	19710	8388
6453	3213	18352	15385	8908	3754	526	1257	12633	11764	16849	14128	9210	4437	13097	19144	10103	1221	6451	10877	1606	10556	217
17662	13850	8728	180	5671	19058	8937	3882	18511	5702	9871	14497	2468	10295	11280	10945	5199	1230	269	15853	14727	201	9339
271	2953	19164	4840	7267	10747	14944	5553	191	4074	840	2676	18528	4052	19243	4004	16457	1460	7686	10860	18773	6400	19543
19524	3866	4764	15679	15938	14737	3721	9836	7888	15196	11565	10357	2671	13429	1177	659	5467	19120	16051	13286	9483	12779	18585
13440	18858	15887	17207	13002	2254	17757	15458	15273	18334	12472	612	11541	13984	4004	14679	18060	16875	1321	15636	17551	6748	5848
15472	16801	3178	17755	864	11089	110	16474	294	14134	6512	10015	1659	10056	14772	19393	18827	12059	17864	19603	10380	18742	14453
1682	6898	19590	5229	17415	14501	13106	19490	8823	7829	6645	16265	842	5562	18884	15177	6038	11964	19344	9943	8074	632	11064
6022	13371	8626	17917	6179	14383	11742	18378	4441	11910	1061	8643	11293	19701	4857	8454	12398	8822	18885	2330	18711	9770	6920
7582	6036	7462	11567	16282	1085	425	15318	5786	9291	1771	13762	8426	6868	8901	13089	10056	16245	1455	16976	8923	7674	6410
1576	3392	11487	7376	9708	10168	5452	7530	5595	17014	12319	12817	3752	9833	4829	15191	7536	543	3066	3946	18044	13238	9841
7029	17697	5812	5829	2303	17485	5698	3462	2638	6978	18707	12534	4877	10605	10941	18799	5057	14532	19374	15811	2959	12845	12475
17715	19583	16036	16545	8245	13925	4930	15030	9579	12157	17460	12159	14860	6146	3824	15017	14607	18420	17799	19320	8793	14337	3840
6316	16657	12077	9855	14548	82	3728	17292	3017	1507	13354	9541	2412	1900	11262	10931	7391	11581	9780	17534	7700	15419	7702
3044	18487	3028	9656	15047	12416	4068	4649	12145	14545	7619	6806	3774	3617	1388	6037	10251	10030	16039	10062	2548	1467	10314
10798	13900	11987	16706	919	13963	9041	14387	14630	333	4355	4064	235	7159	1501	2090	10659	3601	8369	8049	3824	2173	18006
5440	5469	13498	4269	12991	12703	9898	15201	1025	8721	1337	10520	585	9857	1000	13362	6024	7844	14181	3844	963	903	19370
16887	1665	9416	1982	6464	10655	8174	7399	17389	17836	17039	5076	3365	5256	13131	7158	18779	597	7444	6781	8758	9418	400
13217	16453	10958	5941	107	12133	14895	17695	2440	14196	1667	14107	14679	18778	17584	16961	956	2321	4787	4798	19666	12123	17956
11320	10810	7920	12350	17341	18781	4340	697	3831	18780	2509	1806	12105	11389	15848	15324	9136	5165	14247	4814	11848	9922	17401
10119	2939	4770	13431	13839	4212	6695	1539	4774	479	14489	17854	7155	224	1516	14785	6724	1861	6458	13767	9098	9845	18885
12256	16174	7321	4223	19558	10489	18897	9693	491	7292	7194	19015	6356	19204	15599	15581	15502	11197	17263	5826	420	17284	6994
920	13632	13919	13635	14608	11656	2869	9969	6359	770	5429	13266	655	17484	3185	16327	11193	9078	17322	19400	3996	17856	10628
9621	12991	10130	8426	9689	16876	5769	12846	7210	9430	16193	11037	5625	1996	6215	6724	16658	1848	4823	6943	3065	18545	1281
15026	4523	2818	13591	7256	8559	13341	8674	569	14395	10087	13403	353	18436	1645	17112	14849	3053	10381	17363	18675	1373	19282
2860	17428	1712	4879	2530	33	14505	1680	11257	5526	8189	2583	8862	8874	15271	12816	1534	7183	5667	5647	17924	15422	4260
12264	1217	9270	1187	11394	13174	13251	17214	7922	274	19530	15718	680	6426	3779	3971	18574	14021	10671	9727	2209	17427	5570
11696	2197	3923	1057	227	10824	8155	3399	1199	15330	4660	7486	2426	7161	7280	17168	7353	14575	19604	1203	12010	7715	8943
18867	10452	13480	11544	6137	1207	4325	19628	6026	18239	2849	8256	12827	17507	6108	13501	12771	12727	9934	12571	13958	9103	4935
3718	10373	16620	9812	3911	18148	17985	18730	19430	3334	15402	4928	2631	2381	1143	18575	10005	15016	9197	8490	15725	3037	2359
1880	19218	11142	2947	13918	12892	7232	3450	7109	10297	16393	4568	1512	12852	3783	8735	3302	12003	14561	13230	13240	823	9113
4963	18427	13353	14385	563	2060	11425	8305	19312	1139	2919	13582	845	5647	18050	15908	12924	18834	6637	2623	1294	6185	5342
350	16631	16746	17981	10937	9191	16372	6738	14053	10371	18454	18268	13042	96	9449	5772	18802	18699	4785	2411	12398	3957	1853
4623	5104	9740	5453	14396	5025	1774	10287	19295	17561	14398	10168	18364	13623	12946	5921	11833	17562	8914	7245	14322	16359	19394
4156	182	18394	12364	11200	7578	15469	2302	10694	876	14839	6021	1117	11548	10455	530	14759	10527	6265	1491	19055	18844	3880
10776	13062	10999	4809	10055	7829	4297	14653	15741	5907	9998	10385	14791	4853	10365	2723	15033	6318	11504	9316	7614	14277	16870
13481	3286	14449	854	10809	4646	2377	14431	986	15925	3571	5992	11692	2152	436	18818	14371	13096	18230	16526	608	9697	15294
977	8918	10900	14491	12518	17816	17032	12633	14116	10233	15566	15528	3868	17271	5230	14258	17630	18672	12192	4987	9282	5267	12956
13984	7544	6805	19283	18726	5991	2150	3298	8398	6822	13498	2902	992	16413	528	19293	9119	10924	6863	653	16513	2511	15722
11573	11508	5660	7805	2376	6314	15906	1874	15610	18074	7402	10148	5694	9291	18691	16530	31	2705	18037	2786	9248	10191	18575
803	2381	5672	1043	4952	15020	6795	15384	2490	9939	5099	6227	18537	12331	10024	9543	1802	8276	3060	3121	13668	15711	14692
15033	16511	11638	688	45	13305	5389	11605	6016	14098	7500	11943	13576	7469	18713	15984	12818	41	1260	5576	17748	8114	1533
3770	9979	11641	18562	1294	15424	12060	3355	11679	17308	19080	18035	6531	7848	12421	4691	8530	1981	10576	5907	9390	12199	3995
4659	16630	11971	3007	2200	10476	8418	13845	9858	18821	9785	2174	2904	7673	6591	14957	15258	17615	17811	7490	18455	13705	17359
7165	8378	16087	3603	9325	8104	2011	2508	5235	4971	2412	18622	6544	16062	10198	19329	13492	8454	15236	3182	11715	4078	6093
11682	12721	6733	18915	14304	18858	8874	5351	46	19129	17960	6110	13264	7303	7648	15225	7574	13213	16418	16886	15951	19709	2442
11806	8151	15393	19399	7207	11155	9426	4092	14441	13323	2052	12502	12806	9130	3950	10218	5420	14538	19438	4037	4034	9671	4018
18835	7489	18474	4992	9001	19448	13407	9205	9711	11833	3481	6985	6791	5238	19527	10980	4801	2491	12107	18162	15755	18065	1631
16049	4370	16347	18709	13863	2390	13161	15232	9750	19078	2415	9802	19604	10896	6064	1839	15247	18296	13588	11895	2472	2865	8892
17421	13211	10425	12189	15270	4852	14926	1418	6903	13746	2449	3044	4613	13694	17985	4453	14030	5113	9472	7465	9544	12641	18614
3311	19307	2477	13836	2523	10454	4779	742	4915	10973	7444	8768	14445	7469	12116	8947	19253	13319	15663	826	5979	2014	14011
7031	1760	2446	14842	11611	4714	615	14068	15187	13137	10394	9849	18161	6200	13268	14959	7223	453	13302	6322	11765	7537	17929
10513	3672	16895	7839	15791	4971	18039	13441	4785	15280	16508	16205	13958	10042	831	5970	5308	9591	1112	17710	16828	7593	11527
6299	13061	19578	10425	6685	14481	5817	14955	4565	2733	6141	15582	9006	16858	6966	2546	13090	7315	1395	15885	1577	11288	7189
683	11678	12463	14364	19515	5387	212	15150	2106	3826	13178	15269	7713	4605	12080	15408	3540	4080	12528	13415	13719	27	14756
16273	18972	7667	18878	19600	12483	608	5604	19567	7960	10978	10529	11571	4286	16177	10099	9125	15779	14524	228	19506	13456	19609
7582	15248	12924	17445	12715	7285	18380	853	16028	17442	8439	19338	9120	2338	16342	1190	8903	18552	15609	11796	11684	13712	18893
4783	13018	3268	5630	8321	14132	17829	9149	13105	2147	4219	17244	11357	19606	16824	2904	2155	3968	4409	14174	13021	9675	2358
11652	3371	200	4265	5535	19080	18436	7876	6504	16251	5887	17341	13265	17408	14516	16502	9781	18517	19499	15334	15391	16750	2911
12884	15854	9500	3771	12686	3628	5490	9322	14931	210	10593	9943	19006	18322	2343	3713	16622	4782	9454	1014	16187	1929	10879
16792	904	10334	12370	17625	19419	722	680	8624	4227	5702	6361	5637	16770	15958	16190	11212	2993	12052	11486	7126	18414	3695
19466	4533	13189	15814	6200	19659	8799	5354	7542	4790	2667	7043	19649	7659	13724	18956	11607	10324	18067	2956	9250	451	901
12712	4222	4262	1943	14278	9594	687	10601	4770	4029	18790	3325	3431	17519	2971	17296	12279	19121	10975	18859	13956	8773	1962
8156	3648	6639	15879	10910	11938	2733	14202	16779	2840	17846	11768	10067	2960	7892	628	1534	9814	15209	19550	8539	2620	6922
9616	1726	4041	2158	8594	11879	8376	11816	7258	5633	4190	9386	16020	950	9325	12389	10785	593	15533	14348	7	16191	14203
19448	1382	1680	12934	11615	689	13024	15238	3046	1974	6629	5223	8749	7143	2563	11888	9996	1395	15179	2936	11705	319	19608
13368	129	13085	15095	10058	17398	17355	15831	18506	17542	8703	10891	7901	11798	4631	10046	5933	17293	5187	4642	17457	14739	1936
5724	1645	13811	3648	15216	2078	16747	13728	8159	159	16142	17982	4548	10012	18671	2623	6472	2025	6284	10105	17939	9247	14773
1745	8326	2241	13648	1445	19318	7172	17086	15000	12195	14595	2612	106	12022	8229	19472	10018	10749	9275	9447	6427	3352	7062
14922	12360	18648	5828	6266	5681	18203	10721	4560	12248	18656	19620	12704	8461	18489	4338	13402	7247	2475	13410	15540	10177	11962
5420	13999	9252	8555	12010	11220	19699	6319	2310	14614	16741	16115	17544	430	5316	16189	10529	6882	12045	1188	16111	14046	14949
6181	347	17759	4785	10497	19602	5396	2914	19088	16465	18718	6654	11716	17314	2550	10044	14770	14695	19610	10822	17145	12815	16572
19144	11349	16849	5588	7399	9474	14053	15651	13328	5457	13277	6958	16263	4674	10630	10143	12609	17709	323	16988	18239	3148	11699
7009	8228	10658	10624	2347	9371	4304	9543	14117	7143	6228	16160	15457	11549	11899	15671	17558	1015	7768	3785	5172	2818	8913
4230	15177	12580	9128	11706	19006	1864	3517	18004	3652	2740	17248	12998	3538	2044	1348	3302	9229	17572	5815	502	7845	18196
18595	13876	14278	6820	14034	16953	15455	508	9090	13074	4226	4649	11641	16304	16442	1456	3101	16380	2240	2553	14019	13774	1752
2740	17649	19217	3703	17207	1298	4048	10150	1609	14895	16771	5676	6252	17937	1274	18378	14587	5802	17566	8689	14285	19537	4945
12867	13783	4214	13297	6593	12156	7260	7352	63	4873	14210	6504	14963	7629	10872	17682	10794	659	7030	13022	2153	4508	3806
14175	15644	14808	7909	10394	16679	5613	10874	9787	6350	2170	10467	12294	19494	19035	9342	5406	16512	1723	12631	18299	3561	5863
1510	2530	3341	18635	2289	13469	9768	4706	4048	10905	17412	7884	2589	7378	17521	16566	1500	15447	11904	14217	361	10109	17064
14314	12213	4875	11005	7393	8292	5614	4219	11590	18574	18741	12549	4101	18714	16058	17378	14085	10894	7764	2545	4570	16291	19581
17320	14725	13687	7270	18551	11276	16017	6133	8545	12092	1153	4132	14241	15414	17172	7068	14470	13636	12752	8740	15859	2782	13981
7720	16323	13684	1198	6819	11973	5937	1091	18013	3973	29	17169	3051	11117	13201	5590	3515	11843	1182	4851	14587	5364	19157
16816	14020	17463	17462	5749	6623	11292	17343	1816	8937	12480	13483	8817	4354	6928	7712	4847	10977	6489	17805	3720	7515	987
19387	18512	17779	10198	12562	4840	10757	19235	8038	12231	7416	1673	11634	13768	6807	2688	15410	3556	18655	15557	9463	10518	11975
19320	6325	6941	4937	5855	5319	3497	95	5260	13806	8635	9118	6173	13088	11118	15185	19692	19348	10716	10186	9370	6046	18847
2982	6290	3336	10313	6701	11004	4859	10344	14511	13212	11408	17729	10939	14988	12949	6669	17064	3220	18607	13011	12899	15246	10667
2412	1595	11662	12894	6480	17550	15121	7022	12004	3629	17305	19665	17808	17282	19300	11336	915	11913	2540	7594	17797	9484	12062
6357	19360	3423	2183	5645	15608	8960	15372	7035	6598	574	18197	16778	1986	17955	1088	13419	9868	13146	7590	15268	5173	4426
6586	1524	12612	707	19384	18251	7305	12915	9137	15364	9673	14760	5539	10760	16329	18495	11010	11690	14365	2593	4565	15337	8497
8763	2803	14050	19477	6433	4932	558	10885	18521	2283	12026	1586	17825	4611	17169	4161	2500	18130	6715	976	8252	832	17077
4464	5208	2444	5092	7904	12642	15188	14299	4731	14426	15606	6961	2096	244	10219	3670	14524	67	16814	17427	2860	16601	9969
11802	16910	7614	14024	4633	16203	19064	7483	13884	10133	9667	12707	6691	5547	11534	18672	6363	16871	8199	12361	15430	1493	19319
3183	15305	937	19476	2999	13420	5260	19227	3059	4731	11428	15319	16330	13108	4699	12174	4284	10030	11527	12129	18240	5883	14924
15284	17978	18511	15860	6369	12919	15288	13559	11022	8190	6700	3847	4239	17280	17596	4924	9467	9402	8370	5178	14011	11894	2425
10264	17218	14069	9943	17126	14537	3241	4553	11252	1686	7558	15342	16132	18381	402	106	15115	3101	4966	18351	12324	12553	11077
11988	17670	4826	3077	12781	4820	19594	14761	18727	10814	5884	13235	18063	4743	10580	7020	5243	5224	5866	3020	17301	3930	16223
9339	15427	12529	212	16597	1285	15302	7043	5898	6334	16126	3694	17924	1249	11171	2147	17791	16105	1269	15767	6947	12436	9538
9263	13196	5578	7843	12939	12808	6010	18615	6890	17713	19342	8353	8136	5612	13561	18221	7511	6975	15543	5261	12555	3007	10158
11036	14031	2239	7217	16808	5375	13418	11487	11004	19600	1227	5785	9022	12763	12691	11202	11980	7976	6160	17124	14279	4597	4654
7976	12900	7528	16191	18981	2152	17582	6369	902	11260	12445	13299	1960	12691	1029	3085	7465	1691	6642	13818	13721	13305	9196
17630	13982	15490	19677	11041	2541	560	18584	17657	8549	6521	4377	7614	18082	16012	1486	6047	13688	12505	11434	7758	17628	368
11545	15390	9583	14202	14366	10125	18190	18620	9746	1444	3433	13488	14994	5321	16413	523	17041	11765	1808	12945	2978	8318	11007
13333	14670	11805	14950	5806	6584	18480	11390	11970	16679	3300	6513	7333	17908	1262	18913	15051	15017	8753	7267	6504	9347	18281
1799	18708	15431	946	13917	10884	4704	17015	1586	16239	13338	17830	17765	1804	8926	12966	14936	14103	10388	14851	11148	2787	907
16232	14880	6683	2474	13104	18649	16401	12378	10378	17722	15998	14735	18737	13263	10511	8236	4108	15068	3598	4683	9119	12404	7247
9106	4666	4207	17513	3458	4722	7415	19508	5256	14896	9083	19692	33	2239	18448	19512	10515	18609	10708	4642	2941	11578	9339
18966	12480	1672	15347	15644	7916	16748	9013	11185	19216	7641	16713	13920	13573	18310	11048	19328	8659	8049	11970	19340	4841	19560
18318	16053	15684	9183	8176	11100	13799	16193	1755	276	7431	18666	6179	9541	18767	13043	9494	18242	1799	18997	4909	10789	17315
15913	15533	5653	17573	9191	393	14079	17934	17962	17569	14266	1448	11173	17216	1255	17846	12661	10206	17333	2467	2818	4428	2005
3785	814	6489	18907	5510	11248	14306	10003	2526	12520	4105	5532	7527	3014	7895	6216	4194	8362	13862	7791	14067	6043	1349
13254	7040	17892	17804	6219	15692	4674	7643	274	7203	13187	14616	14333	2819	18827	14991	7663	3652	14601	4813	10070	6472	2847
13706	12323	427	17101	19406	6210	12135	12163	19390	964	3859	8174	6357	2003	7199	13219	9	13902	17117	17131	14924	5824	5437
10312	19486	1788	13310	7823	359	12694	3435	13765	7585	6514	14622	16160	14065	7788	11216	17728	10677	18736	11262	7128	10882	8176
3113	5917	15986	9459	17539	4802	3230	13477	1079	11404	7819	1317	12114	14715	13944	7535	16492	4780	9989	4964	12513	8442	12906
2550	14047	16234	7327	8806	17978	7788	7335	5881	2256	5642	18756	14826	19421	10736	8537	7900	16677	8692	3071	1528	13169	17443
14106	4501	17759	17741	12844	216	3805	1687	17669	4432	9424	7645	5265	9471	19335	2364	17698	4676	1964	8651	2442	5306	6044
11434	4025	8416	11875	17612	18250	7845	8018	6519	4141	16474	11829	3062	18917	2718	11446	17577	7678	19027	4828	694	18450	646
16499	7288	18901	1997	18341	2677	17449	18843	11157	970	4715	5517	12255	2324	3040	4370	11823	10215	12965	1171	17886	3965	14627
15805	6902	11929	6687	290	5489	4795	16070	8348	149	12673	9707	16206	1559	12116	12130	3016	15552	8652	9980	7814	447	6305
6211	7553	8742	3466	11083	2604	17246	11786	14917	5557	13342	11082	1023	2148	10231	14468	6466	17389	5473	14141	19339	16300	18665
8204	2623	2510	13665	16683	4925	4779	502	9466	5847	15429	5329	11530	6631	2098	15820	2173	9094	13559	13794	17302	15742	9218
16468	11584	2947	7343	19454	15351	10391	15570	11026	17166	1684	2820	6215	7325	13088	19606	18756	5980	2237	3706	16123	12204	4463
5606	7620	718	4587	12778	8890	16008	2821	12162	6790	18824	16679	13384	7173	12628	15558	4023	15878	19632	16650	6883	744	6349
13459	14055	3690	8197	3588	15106	6291	11688	19474	19658	16499	19261	17893	12104	4880	10936	5748	3146	8971	16522	3236	1869	15178
8624	16707	1459	16009	6953	11013	10176	4857	16022	8879	14329	2425	10420	10090	14343	9895	14420	19325	14644	9945	15216	16182	4362
2781	11276	118	3593	19389	9521	13196	7478	17524	16019	12208	14292	10274	7047	18697	10798	6081	738	6128	519	3535	15947	999
2984	19160	9745	5463	1915	19379	2380	18365	5284	16269	18832	825	14888	11479	13110	11197	127	10309	3080	9427	7265	18666	13480
16583	18542	19298	1353	10449	997	1583	18164	8933	8535	1007	19689	8551	18064	16873	13648	12670	13400	12273	14718	13805	4582	9285
14356	13811	9450	4691	4512	15657	14776	3402	17173	16973	18017	730	10950	151	19247	17668	1241	6291	10709	455	16163	13038	937
16832	18864	18321	14488	4160	3895	10983	6560	11588	2625	19656	17846	4741	1653	14610	13660	17022	16968	3359	4035	5384	10547	13769
5275	5744	2553	19584	18925	5401	1945	15167	9374	16683	5262	2203	4099	1930	5217	64	4461	13472	5755	12650	19389	6787	15856
15231	2179	6163	2285	10756	1131	17409	10331	13381	9866	16456	4983	13101	14685	4986	9956	17227	11586	6538	2686	12028	9737	7494
12566	803	14931	4172	13256	3555	1725	13959	7957	3476	9130	8139	14850	18649	3547	3036	12685	11551	17017	7061	925	8690	3053
13224	9921	1738	8622	12571	2712	12649	14245	1178	13738	15934	12505	15095	10240	17679	2198	2445	15643	16152	7489	8096	1313	6374
16326	11561	6587	11627	3483	14130	2134	19429	3827	18019	16554	13421	14254	17549	683	17581	18927	12362	11555	11378	17772	10659	6836
6952	16235	8767	13062	18734	13541	12732	13913	1247	7466	13396	5152	2970	14939	7147	11939	13466	16372	17649	3635	16695	9053	10909
11415	14435	3687	145	6705	16505	4857	9199	404	9289	19103	10757	12623	1991	2084	16372	5468	2551	1844	7373	9930	10633	1746
6323	4165	4464	284	1666	16321	11330	2631	9006	19700	15495	5360	103	17398	13908	216	10883	6987	9460	19328	4364	4458	3949
9319	2061	17695	4860	3984	12071	2255	18884	5375	14279	1522	10361	10349	9032	16599	11262	6869	13561	9855	7403	13337	9982	15763
2379	4868	4527	17278	16111	5978	4149	2170	3763	18928	8393	12590	6434	16863	4610	16829	412	15152	7113	7114	9522	19642	13287
17127	11450	6132	7145	14697	16041	428	19392	4813	390	1624	13337	7353	6367	18818	14229	18620	4138	14504	16183	3894	15836	14316
644	17902	8132	3317	19177	7871	4333	15607	6720	19374	19602	19040	2098	17284	6511	13224	3064	16583	596	11141	11505	14609	14358
17791	16976	19274	9941	19106	2494	6948	7260	8297	2080	979	2980	17183	14007	19331	12897	12987	15671	6468	2267	17062	8303	10454
4743	4072	7144	10619	13841	15377	10469	10054	5885	12915	16882	10567	19203	8505	9313	16997	15612	6992	8387	14218	18804	9055	16144
17723	2241	21	18568	7622	13436	18729	19327	16192	3024	3474	12212	12744	8659	11331	6778	9664	78	2496	16029	1040	15726	13280
4407	3499	14091	11373	10018	15499	18414	757	8927	5166	10937	5693	5972	5667	16450	4546	18682	5422	10756	13199	1673	11253	17244
10821	8049	9453	548	18809	2917	9978	3400	17632	10038	12418	3990	14080	17325	6050	10764	481	15976	12161	1986	6339	16625	13340
12297	12835	11048	18503	3018	5276	14394	2769	15985	19702	17127	15462	7637	13517	8962	1378	12586	9310	6569	6524	15601	9351	4349
7042	1036	5789	19511	4872	12298	3808	9156	17635	8621	13853	13150	15877	12061	4163	12582	15794	14496	10495	9231	17532	14096	18068
665	18331	6903	2588	17057	8090	13060	229	6392	19588	15449	9736	8066	6252	2157	11691	12666	4955	11112	9128	6921	13868	15844
